title_year,movie_title,imdb_score,num_voted_users
2003,Northfork ,6.4,4894
2015,The Marine 4: Moving Target ,5.2,2032
2010,Buried ,7,118684
2010,Submarine ,7.3,65877
2013,The Square ,8.1,6678
2006,One to Another ,5.8,1010
2013,Carrie ,5.9,108248
2013,ABCD (Any Body Can Dance) ,6.4,5018
1984,A Nightmare on Elm Street ,7.5,149293
2008,Man on Wire ,7.8,40481
2015,Abandoned ,6.3,333
2015,Brotherly Love ,7.2,744
2010,The Last Exorcism ,5.6,41509
2009,Nowhere Boy ,7.2,29019
1951,A Streetcar Named Desire ,8,78454
1964,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,8.5,342585
2002,El crimen del padre Amaro ,6.8,11088
2012,Beasts of the Southern Wild ,7.3,70336
1973,Battle for the Planet of the Apes ,5.5,22764
2000,Songcatcher ,7.3,2794
2011,Higher Ground ,6.3,2603
2015,Vaalu ,5.1,563
2011,The Greatest Movie Ever Sold ,6.6,13223
1993,Ed and His Dead Mother ,6.1,1435
2003,Travelers and Magicians ,7.5,1747
1968,Hang 'Em High ,7,25472
1952,Deadline - U.S.A. ,7.2,1756
2007,Sublime ,5.3,6267
2016,A Beginner's Guide to Snuff ,8.7,13
2013,Independence Daysaster ,3.4,761
2012,Dysfunctional Friends ,5.4,686
1998,Run Lola Run ,7.8,161471
2002,May ,6.7,26773
2013,Against the Wild ,4.7,840
2013,Living Dark: The Story of Ted the Caver ,6.3,28
2007,Under the Same Moon ,7.4,5526
1972,Conquest of the Planet of the Apes ,6.1,23268
2001,In the Bedroom ,7.5,32415
2010,I Spit on Your Grave ,6.3,56402
1999,"Happy, Texas ",6.3,8697
2004,My Summer of Love ,6.8,16349
2013,The Lunchbox ,7.8,30479
2004,Yes ,6.9,2725
1938,You Can't Take It with You ,8,17799
1953,From Here to Eternity ,7.8,33987
1949,She Wore a Yellow Ribbon ,7.4,11920
2013,Grace Unplugged ,6.1,2561
1999,Foolish ,4.3,536
2010,N-Secure ,3.5,548
2007,Caramel ,7.2,9750
2014,Out of the Dark ,4.7,2621
2006,The Bubble ,7.3,4702
1974,The Conversation ,7.9,74651
2005,Dil Jo Bhi Kahey... ,5.1,257
1969,Mississippi Mermaid ,7.2,4391
2003,I Love Your Work ,5.4,1618
2016,Cabin Fever ,3.7,3313
2004,Dawn of the Dead ,7.4,194426
2007,Waitress ,7.1,37714
1988,Bloodsport ,6.8,57578
1939,Mr. Smith Goes to Washington ,8.2,77392
1995,Kids ,7,59041
2005,The Squid and the Whale ,7.4,60295
2001,Kissing Jessica Stein ,6.7,14018
2009,"A Woman, a Gun and a Noodle Shop ",5.7,2410
2016,Kickboxer: Vengeance ,9.1,246
1945,Spellbound ,7.6,32927
1994,Exotica ,7.2,14112
1998,Buffalo '66 ,7.5,36657
2010,Insidious ,6.8,202800
1984,Repo Man ,6.9,25332
2000,Nine Queens ,7.9,38215
2012,The Gatekeepers ,7.6,4547
2005,The Ballad of Jack and Rose ,6.7,9408
2013,The To Do List ,5.8,29517
1993,Killing Zoe ,6.5,17322
2001,The Believer ,7.2,30314
2007,Snow Angels ,6.9,10896
2014,Unsullied ,5.5,95
2001,Session 9 ,6.5,43839
2006,I Want Someone to Eat Cheese With ,6.2,2963
2010,Mooz-Lum ,6.7,919
2006,Hatchet ,5.7,23349
1936,Modern Times ,8.6,143086
2002,Stolen Summer ,6.5,2419
2007,My Name Is Bruce ,6.3,21379
2005,The Salon ,4.3,444
2015,Road Hard ,6.1,1351
2005,Forty Shades of Blue ,6,1134
2010,Amigo ,5.8,463
2008,Pontypool ,6.7,22212
2008,Trucker ,6.7,2792
2015,Me You and Five Bucks ,7.6,7
2012,The Lords of Salem ,5.1,20376
2014,Housebound ,6.8,23323
2005,Wal-Mart: The High Cost of Low Price ,6.8,4120
2005,Fetching Cody ,6.8,1232
2013,Once Upon a Time in Queens ,6.3,291
2014,Closer to the Moon ,7.1,2841
2014,Mutant World ,2.8,459
2015,Growing Up Smith ,8.2,108
2015,Checkmate ,3.1,735
2012,Jack Reacher ,7,226583
2015,#Horror ,3.3,1547
2015,Wind Walkers ,3.6,133
1937,Snow White and the Seven Dwarfs ,7.7,133348
2004,The Holy Girl ,6.7,2720
1968,Shalako ,5.5,1978
2004,Incident at Loch Ness ,6.6,3291
2016,The Dog Lover ,4.8,162
2014,Girl House ,5.5,4948
2014,The Blue Room ,6.3,2082
2014,House at the End of the Drive ,6.9,330
1966,Batman: The Movie ,6.5,22975
1998,"Lock, Stock and Two Smoking Barrels ",8.2,414976
1982,The Ballad of Gregorio Cortez ,7.1,39
,The Streets of San Francisco             ,7.3,3405
1998,The Celebration ,8.1,65951
1996,Trees Lounge ,7.2,11369
2006,Journey from the Fall ,7.4,775
1999,The Basket ,6.5,449
2012,Eddie: The Sleepwalking Cannibal ,5.7,1231
1998,Mercury Rising ,6.1,54316
,Space: Above and Beyond             ,7.7,6381
2014,Queen of the Mountains ,8.7,3144
1985,Def-Con 4 ,4.3,1339
2003,The Hebrew Hammer ,6.2,4182
2005,Neal 'N' Nikki ,3.3,1167
2010,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ,2.7,5579
2009,Forget Me Not ,5.2,4866
1940,Rebecca ,8.2,87424
1981,Friday the 13th Part 2 ,6.1,39690
1945,The Lost Weekend ,8,24959
1984,C.H.U.D. ,5.5,7528
2012,Filly Brown ,5.7,910
2011,The Lion of Judah ,3.7,458
1953,Niagara ,7.1,11047
1941,How Green Was My Valley ,7.8,15840
,The Girlfriend Experience             ,7.3,3282
2014,Da Sweet Blood of Jesus ,4.1,794
1989,"Sex, Lies, and Videotape ",7.2,37785
2004,Saw ,7.7,299127
2001,Super Troopers ,7.1,76151
2014,The Algerian ,7.6,101
2013,The Amazing Catfish ,7,1229
2008,The Day the Earth Stood Still ,5.5,139426
2001,Monsoon Wedding ,7.4,19397
2000,You Can Count on Me ,7.7,22145
1955,The Trouble with Harry ,7.2,24891
2006,Lucky Number Slevin ,7.8,262160
1999,But I'm a Cheerleader ,6.6,19986
2013,Home Run ,6,2417
1992,Reservoir Dogs ,8.4,664719
1940,The Blue Bird ,6.5,1047
1966,"The Good, the Bad and the Ugly ",8.9,503509
2015,The Second Mother ,7.9,7025
2012,Blue Like Jazz ,6,2582
2001,Down and Out with the Dolls ,6.1,91
2011,"Pink Ribbons, Inc. ",7.4,591
2007,Certifiably Jonathan ,6.2,132
2011,Q ,5.6,4068
2013,The Knife of Don Juan ,7.2,27
2003,Grand Theft Parsons ,6.1,2953
2008,Extreme Movie ,3.8,9560
1936,The Charge of the Light Brigade ,7.1,3418
2011,Below Zero ,4.5,652
2012,Crowsnest ,3.8,1321
1993,Airborne ,6.2,5061
1970,Cotton Comes to Harlem ,6.6,1172
2015,The Wicked Within ,4.6,742
2015,Bleeding Hearts ,4.2,71
2005,Waiting... ,6.8,76467
2004,Dead Man's Shoes ,7.7,39929
,Wolf Creek             ,7.1,726
1987,From a Whisper to a Scream ,5.9,1324
2002,Sex with Strangers ,4.7,285
2002,Dracula: Pages from a Virgin's Diary ,7,1555
2006,Faith Like Potatoes ,6.9,2050
2010,Beyond the Black Rainbow ,6.1,6555
2011,The Raid: Redemption ,7.6,148221
2010,The Dead Undead ,3,737
2013,The Vatican Exorcisms ,2.6,332
1942,Casablanca ,8.6,387508
2008,Lake Mungo ,6.1,9465
2009,Rocket Singh: Salesman of the Year ,7.5,11010
1972,Silent Running ,6.7,20678
1976,Rocky ,8.1,375240
2014,The Sleepwalker ,4.9,512
1980,The Fog ,6.8,46493
1963,Tom Jones ,6.8,8508
2014,Unfriended ,5.7,44329
1976,Taxi Driver ,8.3,507063
1981,The Howling ,6.6,22773
1962,Dr. No ,7.3,116642
2012,Chernobyl Diaries ,5,52642
1987,Hellraiser ,7,76407
2016,God's Not Dead 2 ,3.4,4501
2005,Cry_Wolf ,5.9,23021
1999,Godzilla 2000 ,6,5442
2010,Blue Valentine ,7.4,141425
2005,Transamerica ,7.4,36321
2012,The Devil Inside ,4.2,30570
1970,Beyond the Valley of the Dolls ,6.2,7584
1956,Love Me Tender ,6.2,2636
2006,An Inconvenient Truth ,7.5,67654
1949,Sands of Iwo Jima ,7.2,7346
2008,Shine a Light ,7.2,9638
2013,The Green Inferno ,5.4,21468
2015,Departure ,7,162
2012,The Sessions ,7.2,36381
2008,"Food, Inc. ",7.9,42389
2011,October Baby ,6.8,6110
1998,Next Stop Wonderland ,6.7,4195
2007,Juno ,7.5,414345
2014,The Skeleton Twins ,6.8,31254
2011,Martha Marcy May Marlene ,6.9,40425
2014,Obvious Child ,6.8,16594
2008,Frozen River ,7.2,21746
2013,20 Feet from Stardom ,7.4,9540
1997,Two Girls and a Guy ,5.6,5933
1996,Walking and Talking ,6.8,2629
1997,The Full Monty ,7.2,82232
2006,Who Killed the Electric Car? ,7.7,11283
2000,The Broken Hearts Club: A Romantic Comedy ,7,6084
2002,Bubba Ho-Tep ,7.2,38893
2015,Goosebumps ,6.4,47988
1998,Slam ,7.2,1976
2001,Brigham City ,7.2,983
2000,Fiza ,6.2,2715
1981,History of the World: Part I ,6.9,36559
1997,Orgazmo ,6.2,30396
2003,All the Real Girls ,6.9,9233
1997,Dream with the Fishes ,7,1524
2002,Blue Car ,6.7,3142
2000,Luminarias ,3.6,505
2013,Palo Alto ,6.3,19752
2009,Ajami ,7.4,4999
2006,Wristcutters: A Love Story ,7.4,46076
2014,I Origins ,7.3,75633
2003,The Battle of Shaker Heights ,6.1,3806
2009,The Lovely Bones ,6.7,125114
2012,The Act of Killing ,8.2,23836
2007,Taxi to the Dark Side ,7.7,10564
2006,Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,7.3,1290
2004,Guiana 1838 ,7.4,56
2000,Lisa Picard Is Famous ,5.7,455
2013,Antarctica: A Year on Ice ,7.6,2482
2014,A Lego Brickumentary ,6.8,1220
2012,Hardflip ,5.6,606
2005,Chocolate: Deep Dark Secrets ,4.8,1524
2009,The House of the Devil ,6.4,30160
2010,The Perfect Host ,6.8,20176
1998,Safe Men ,6.1,2735
1999,Speedway Junky ,5.2,1434
1996,The Last Big Thing ,6.9,334
2000,The Specials ,6,1938
2009,16 to Life ,6.3,397
2006,Alone with Her ,6.1,3228
2015,Creative Control ,5.5,1048
2006,Special ,6.9,4862
1997,Sparkler ,5.6,377
2005,The Helix... Loaded ,1.9,534
2006,In Her Line of Fire ,4.1,783
2001,The Jimmy Show ,5.4,480
2013,Heli ,6.8,3499
2015,Karachi se Lahore ,7,876
2006,Loving Annabelle ,6.7,9190
2014,Hits ,5.8,1359
2006,Jimmy and Judy ,6.2,1420
2009,Frat Party ,2.8,1612
1965,The Party's Over ,7.3,340
2004,Proud ,5.8,275
2008,The Poker House ,6.5,3943
2008,Childless ,6.1,33
2009,ZMD: Zombies of Mass Destruction ,5.1,3650
2012,Snow White: A Deadly Summer ,2.2,634
2014,Hidden Away ,7.2,955
2011,My Last Day Without You ,5.7,982
2009,Steppin: The Movie ,3.4,293
2014,Doc Holliday's Revenge ,3.8,93
2012,Black Rock ,4.7,6531
2012,Truth or Die ,5.6,6513
2006,The Pet ,3.9,425
2014,Bang Bang Baby ,5.4,137
2015,Fear Clinic ,5.2,6256
2013,Zombie Hunter ,3.5,2057
2014,A Fine Step ,5.3,207
2013,Trance ,7,92640
1968,Charly ,7.1,4998
2013,Banshee Chapter ,5.5,6265
,Jesse             ,5.9,954
2014,Ask Me Anything ,6,7870
2007,And Then Came Love ,4.8,443
2014,Food Chains ,7.1,265
1954,On the Waterfront ,8.2,100890
2011,L!fe Happens ,5.7,6025
2007,"4 Months, 3 Weeks and 2 Days ",7.9,44763
2015,The Horror Network Vol. 1 ,7.3,139
2005,Hard Candy ,7.1,131969
2005,The Quiet ,6.4,13485
2011,Circumstance ,5.9,6277
2013,Fruitvale Station ,7.5,53919
2012,The Brass Teapot ,6.4,11965
1942,Bambi ,7.4,94225
2007,The Hammer ,7.3,5489
2013,Snitch ,6.5,64748
2003,Latter Days ,7.2,14580
2011,Elza ,6.7,19
2013,1982,7.1,122
2012,"For a Good Time, Call... ",6,13421
2012,Celeste & Jesse Forever ,6.7,24391
2002,Time Changer ,5.6,1742
2006,London to Brighton ,7,7308
2015,American Hero ,4.9,2706
2015,Windsor Drive ,3.2,169
2011,A Separation ,8.4,151812
2009,Crying with Laughter ,6.9,190
1995,Welcome to the Dollhouse ,7.5,26513
1993,Ruby in Paradise ,7.2,2039
2002,Raising Victor Vargas ,7.2,4743
1929,Pandora's Box ,8,7431
2008,Harrison Montgomery ,7.4,59
2004,Live-In Maid ,7.2,772
1999,Deterrence ,6.5,2256
2003,The Mudge Boy ,7.2,3480
2000,The Young Unknowns ,4.2,122
2014,Not Cool ,5.1,4167
2009,Dead Snow ,6.4,54601
2003,Saints and Soldiers ,6.8,17725
2012,Vessel ,6.2,292
1973,American Graffiti ,7.5,63839
2006,Iraq for Sale: The War Profiteers ,7.7,1477
2007,Aqua Teen Hunger Force Colon Movie Film for Theaters ,6.9,12160
2012,Safety Not Guaranteed ,7,101287
2011,Kevin Hart: Laugh at My Pain ,7.5,3543
2011,Kill List ,6.3,25750
2011,The Innkeepers ,5.5,27260
2009,The Unborn ,4.8,42183
1970,The Conformist ,8.1,17813
2002,Interview with the Assassin ,6.6,1661
2008,Donkey Punch ,5.2,9376
2006,All the Boys Love Mandy Lane ,5.6,25951
2009,Bled ,3.1,851
1952,High Noon ,8.1,80193
1994,Hoop Dreams ,8.3,18980
2005,Rize ,7.1,2877
2014,Destiny ,8.1,3089
2001,L.I.E. ,7.2,8509
2014,The Sisterhood of Night ,6.3,1354
2009,B-Girl ,4,551
2005,King Kong ,7.2,316027
2005,House of Wax ,5.3,94463
2006,Half Nelson ,7.2,70885
1998,Naturally Native ,6.5,103
1997,Hav Plenty ,6.5,819
2015,Adulterers ,4.9,514
2013,Escape from Tomorrow ,5.2,7384
2009,Starsuckers ,7.4,474
2014,The Hadza: Last of the First ,7.4,5
2012,After ,5.4,3699
2013,Treachery ,3.9,344
2015,Walter ,5.3,1432
1935,Top Hat ,7.8,13269
1999,The Blair Witch Project ,6.4,186786
1970,Woodstock ,8.1,12631
1977,The Kentucky Fried Movie ,6.5,13915
2000,Mercy Streets ,5.6,448
2007,Arnolds Park ,5.6,94
1998,Broken Vessels ,6.6,531
2013,Water & Power ,6.3,85
2015,They Will Have to Kill Us First ,7.7,74
2002,Crop Circles: Quest for Truth ,7,204
2014,Light from the Darkroom ,8,6
2016,Irreplaceable ,7.2,389
2013,The Maid's Room ,4.5,719
1964,A Hard Day's Night ,7.7,31429
2011,The Harvest/La Cosecha ,7.2,57
1983,Love Letters ,6.1,487
2015,Julija in alfa Romeo ,6.4,86
2008,Fireproof ,6.5,17068
2013,Faith Connections ,7,113
1974,Benji ,6.1,3411
2003,Open Water ,5.7,42256
2011,High Road ,5.4,1305
1977,Kingdom of the Spiders ,5.9,3274
2005,Mad Hot Ballroom ,7.5,3156
2003,The Station Agent ,7.7,58260
2009,To Save a Life ,7.1,4583
2006,Wordplay ,7.4,3394
1999,Beyond the Mat ,7.6,6790
2002,The Singles Ward ,6.4,1099
2003,Osama ,7.4,7559
2011,Sholem Aleichem: Laughing in the Darkness ,6.8,154
2000,Groove ,6.5,3562
2003,The R.M. ,6,651
1999,Twin Falls Idaho ,7.3,3479
2004,Mean Creek ,7.3,26407
1997,Hurricane Streets ,6.5,1038
2001,Never Again ,6,709
2002,Civil Brand ,5.3,553
2005,Lonesome Jim ,6.6,6884
2013,Drinking Buddies ,6.1,45928
2012,Deceptive Practice: The Mysteries and Mentors of Ricky Jay ,7.1,774
1954,Seven Samurai ,8.7,229012
2012,The Other Dream Team ,8.4,3086
1991,Johnny Suede ,5.8,3013
2007,Finishing the Game: The Search for a New Bruce Lee ,6.2,1656
2010,Rubber ,5.8,26185
2015,Home ,6.7,70136
2007,Kiss the Bride ,5.7,1358
2002,The Slaughter Rule ,6.1,2004
2010,Monsters ,6.4,75669
2005,The Californians ,5,299
2007,The Living Wake ,6.5,739
2012,Detention of the Dead ,4.6,2038
2006,Crazy Stone ,7.7,2097
2006,Scott Walker: 30 Century Man ,7.3,1006
2000,Everything Put Together ,6.6,601
2014,Good Kill ,6.4,15756
2005,Insomnia Manica ,5.8,16
2014,The Outrageous Sophie Tucker ,7.2,38
2012,Now Is Good ,7.2,26863
2012,Girls Gone Dead ,3.5,2012
2015,America Is Still the Place ,7.5,22
2015,Subconscious ,2.2,292
2002,Crossroads ,3.3,34219
2011,Enter Nowhere ,6.6,5025
2012,The King of Najayo ,6.9,197
2016,Fight to the Finish ,4,60
2016,Alleluia! The Devil's Carnival ,7.4,259
2014,The Sound and the Shadow ,8.3,30
2016,Rodeo Girl ,5.7,62
2014,Born to Fly: Elizabeth Streb vs. Gravity ,6.8,40
2016,The Little Ponderosa Zoo ,5.2,15
2013,Oz the Great and Powerful ,6.4,175413
1984,The Toxic Avenger ,6.2,19253
1991,Straight Out of Brooklyn ,5.9,475
2002,Bloody Sunday ,7.7,19732
2015,Diamond Ruff ,4.3,53
2005,Conversations with Other Women ,7.1,10143
2006,Poultrygeist: Night of the Chicken Dead ,6.2,5931
2013,Mutual Friends ,6.8,64
1933,42nd Street ,7.7,7921
2014,Rise of the Entrepreneur: The Search for a Better Way ,8.2,78
1990,Metropolitan ,7.5,7143
2004,As It Is in Heaven ,7.6,13543
2013,Roadside ,4.1,268
2004,Napoleon Dynamite ,6.9,161448
2013,Blue Ruin ,7.1,42678
2007,Paranormal Activity ,6.3,184824
2001,Dogtown and Z-Boys ,7.7,10366
1975,Monty Python and the Holy Grail ,8.3,382240
2006,Quinceañera ,7.1,3675
2003,Gory Gory Hallelujah ,4.7,179
,Heroes             ,7.7,202115
2003,Tarnation ,7.2,5709
2010,I Want Your Money ,5.1,1123
2014,Love in the Time of Monsters ,5.4,143
1981,The Beyond ,6.9,14985
,Home Movies             ,8.2,7458
2008,What Happens in Vegas ,6.1,140740
2005,The Dark Hours ,6.1,4788
1985,My Beautiful Laundrette ,6.9,10577
2002,Fabled ,5.8,191
2004,Show Me ,6,369
1972,Cries & Whispers ,8.2,19964
1916,Intolerance: Love's Struggle Throughout the Ages ,8,10718
1997,Trekkies ,7,4407
1929,The Broadway Melody ,6.3,4546
1981,The Evil Dead ,7.6,141219
2012,Maniac ,6.1,27297
2015,Censored Voices ,7.2,186
2005,Murderball ,7.8,9037
1987,American Ninja 2: The Confrontation ,4.7,6046
2005,51 Birch Street ,7.5,695
,Revolution             ,6.7,72017
2015,Rotor DR1 ,3.4,209
1978,Halloween ,7.9,157863
1957,12 Angry Men ,8.9,447785
2009,My Dog Tulip ,6.9,1272
1934,It Happened One Night ,8.2,64888
2009,Dogtooth ,7.3,44864
2003,Tupac: Resurrection ,8,7687
1999,Tumbleweeds ,6.7,2932
1995,The Prophecy ,6.6,24438
1996,When the Cat's Away ,6.9,2843
2003,Pieces of April ,7.1,18035
1998,The Big Swap ,5.6,270
2006,Old Joy ,6.7,4423
2008,Wendy and Lucy ,7.1,12241
2010,3 Backyards ,5.2,554
1965,Pierrot le Fou ,7.7,19386
2005,Sisters in Law ,7.5,291
2001,Ayurveda: Art of Being ,7.6,341
1964,Nothing But a Man ,8.1,891
1997,"First Love, Last Rites ",5.5,294
2004,Fighting Tommy Riley ,6.6,720
2009,Royal Kill ,3.2,476
2007,Across the Universe ,7.4,91863
2015,The Looking Glass ,6.6,82
1975,Death Race 2000 ,6.2,19875
2014,Locker 13 ,4.8,241
1990,Midnight Cabaret ,4.5,47
2010,Anderson's Cross ,7.2,95
2015,Bizarre ,4.3,569
1981,Graduation Day ,4.5,1905
2011,Some Guy Who Kills People ,6.4,4550
2012,Compliance ,6.4,24668
1997,Chasing Amy ,7.3,114070
2001,Lovely & Amazing ,6.9,6041
2010,Death Calls ,4.3,30
2002,Better Luck Tomorrow ,7.2,8000
1995,The Incredibly True Adventure of Two Girls in Love ,6.5,3513
2000,Chuck & Buck ,6.6,4662
2001,American Desi ,6.7,1489
2014,Amidst the Devil's Wings ,4.3,28
1997,Cube ,7.3,160511
1996,Love and Other Catastrophes ,6.4,1727
1997,I Married a Strange Person! ,7,1428
2004,November ,5.5,2787
2011,Like Crazy ,6.7,46813
2015,Teeth and Blood ,4.3,24
1999,Sugar Town ,6.1,708
2005,The Motel ,6.8,1227
2013,The Canyons ,3.9,8511
,Happy Valley             ,8.5,12848
2004,On the Outs ,6.9,603
2007,Shotgun Stories ,7.3,7148
2009,Exam ,6.9,70076
1997,The Sticky Fingers of Time ,6.3,336
2008,Sunday School Musical ,2.5,602
2010,Rust ,5.7,300
2009,Ink ,7,18486
2010,The Christmas Bunny ,6.2,450
2007,Jesus People ,6.9,31
1982,Butterfly ,4.5,870
2013,UnDivided ,7.8,6
2012,The Frozen ,4.4,1488
1998,The Love Letter ,7.4,1465
2014,Horse Camp ,6.6,25
2014,Give Me Shelter ,8,37
1925,The Big Parade ,8.3,4849
2006,Little Big Top ,6.5,110
2013,Along the Roadside ,7.1,330
2008,Bronson ,7.1,84817
2015,Western Religion ,4,146
2012,Burn ,7.5,575
2000,Urbania ,7,2742
1969,The Stewardesses ,4,161
1953,"The Beast from 20,000 Fathoms ",6.7,4812
1954,"20,000 Leagues Under the Sea ",7.2,22124
1979,Mad Max ,7,152232
1996,Swingers ,7.4,63951
1964,A Fistful of Dollars ,8,147566
1933,She Done Him Wrong ,6.5,4152
2004,Short Cut to Nirvana: Kumbh Mela ,7.2,131
2010,The Grace Card ,6.4,2099
2012,Middle of Nowhere ,6.5,1034
2010,3,6.8,4212
2002,The Business of Fancydancing ,6.9,460
2008,Call + Response ,7.5,48
2013,Side Effects ,7.1,148334
2003,Malevolence ,5.1,2413
2015,Shooting the Warwicks ,6.2,81
2010,Super Hybrid ,3.9,1328
2008,Baghead ,6,3507
2014,Solitude ,6.8,78
2004,The Case of the Grinning Cat ,7.4,352
1955,Ordet ,8.1,9903
2008,Good Dick ,6.5,6689
2007,The Man from Earth ,8,129799
2006,The Trials of Darryl Hunt ,7.7,771
2004,An American Girl Holiday ,7.2,1338
2008,Yesterday Was a Lie ,5.4,374
2012,Theresa Is a Mother ,6.7,37
2014,H. ,6.3,191
2012,Archaeology of a Woman ,8.1,15
1997,Children of Heaven ,8.5,27882
2011,Weekend ,7.7,19846
1986,She's Gotta Have It ,6.5,4769
2014,Butterfly Girl ,8.7,27
2015,The World Is Mine ,6.5,354
2011,Another Earth ,7,71387
2014,The Calling ,5.8,6025
1971,Sweet Sweetback's Baadasssss Song ,5.5,3340
2014,Perfect Cowboy ,7,8
2000,Tadpole ,6.3,5178
2007,Once ,7.9,90827
1999,The Woman Chaser ,7.3,524
2009,The Horse Boy ,7.4,586
2012,When the Lights Went Out ,5.4,3813
2015,Heroes of Dirt ,7.1,53
1974,The Texas Chain Saw Massacre ,7.5,96411
1965,A Charlie Brown Christmas ,8.4,21826
2015,Antarctic Edge: 70° South ,7,123
2013,Aroused ,5.3,502
2014,Top Spin ,7.1,260
1989,Roger & Me ,7.5,22800
1982,Cat People ,6.1,14193
2014,An American in Hollywood ,7.2,100
2011,Sound of My Voice ,6.7,15775
2013,The Brain That Sings ,8.2,18
2005,The Blood of My Brother ,6.6,102
2011,Your Sister's Sister ,6.7,21618
2015,Romantic Schemer ,5.1,172
2007,A Dog's Breakfast ,7,3262
2007,A Dog's Breakfast ,7,3262
1968,Night of the Living Dead ,8,87978
1964,Une Femme Mariée ,7.4,1962
2016,The Birth of a Nation ,5.4,1197
2003,The Work and the Story ,5.7,98
2006,Facing the Giants ,6.7,12399
2015,The Gallows ,4.2,13521
1977,Eraserhead ,7.4,69831
1920,Over the Hill to the Poorhouse ,4.8,5
1987,Hollywood Shuffle ,7,2770
1998,The Mighty ,7.3,10499
1979,Penitentiary ,5.8,509
2001,The Lost Skeleton of Cadavra ,7,4117
2014,"Dude, Where's My Dog?! ",3.2,73
2013,Cheap Thrills ,6.8,12796
2012,Indie Game: The Movie ,7.7,16701
2007,Closure ,5.6,5747
1948,Open Secret ,7.1,67
2013,Echo Dr. ,3.6,101
1971,The Night Visitor ,6.8,544
2014,The Past is a Grotesque Animal ,7.6,80
2009,The Last House on the Left ,6.6,67824
2004,"Peace, Propaganda & the Promised Land ",8.3,496
1998,Pi ,7.5,142619
1997,"I Love You, Don't Touch Me! ",5.4,405
1998,20 Dates ,5.3,1622
2015,Queen Crab ,4.5,48
2004,Super Size Me ,7.3,85028
2011,The FP ,5.6,1389
2014,Happy Christmas ,5.6,5507
1962,The Brain That Wouldn't Die ,4.1,4752
2014,Tiger Orange ,6.8,683
2012,Supporting Characters ,6.3,760
2011,Absentia ,5.8,13065
1995,The Brothers McMullen ,6.6,6375
2013,The Dirties ,6.7,3885
1983,Gabriela ,6.4,712
2010,Tiny Furniture ,6.3,11816
2012,Hayride ,3.4,485
2006,The Naked Ape ,4.7,128
2015,Counting ,6,61
2005,The Call of Cthulhu ,7.3,6261
2013,Bending Steel ,7.9,53
2014,The Signal ,6.1,48236
2014,The Image Revolution ,7.4,66
2013,This Is Martin Bonner ,6.6,733
2013,A True Story ,5.5,181
2000,George Washington ,7.5,6246
1999,Smiling Fish & Goat on Fire ,7.6,2631
2014,Dawn of the Crescent Moon ,5,34
2011,Raymond Did It ,3.2,192
1978,The Last Waltz ,8.2,12611
2012,"Run, Hide, Die ",3.7,106
2009,The Exploding Girl ,6.3,1516
2007,The Legend of God's Gun ,4.1,143
2005,Mutual Appreciation ,6.9,1578
2013,Her Cry: La Llorona Investigation ,5.4,23
2009,Down Terrace ,6.5,2646
1994,Clerks ,7.8,181749
1971,Pink Narcissus ,6.7,803
2002,Funny Ha Ha ,6.4,1894
1997,In the Company of Men ,7.3,11550
2014,Sabotage ,5.7,47502
2002,Manito ,7,493
2009,Rampage ,6.3,15091
1991,Slacker ,7.1,15103
2015,Dutch Kills ,4.8,57
2013,Dry Spell ,3.3,114
2003,Flywheel ,6.9,2986
2015,Exeter ,4.6,3836
2011,The Ridges ,3,125
2005,The Puffy Chair ,6.6,4067
2014,Stories of Our Lives ,7.4,70
2009,Breaking Upwards ,6.2,1194
2011,All Superheroes Must Die ,4,1771
1972,Pink Flamingos ,6.1,16792
2004,Clean ,6.9,3924
2000,The Circle ,7.5,4555
2007,Tin Can Man ,6.7,57
1997,The Cure ,7.4,6318
2004,On the Downlow ,6.1,156
2012,Sanctuary; Quite a Conundrum ,5.4,133
1995,Bang ,6.4,438
2004,Primer ,7,72639
2005,Cavite ,6.3,589
1992,El Mariachi ,6.9,52055
2005,The Mongol King ,7.8,36
2011,Newlyweds ,6.4,1338
2013,Signed Sealed Delivered ,7.7,629
,The Following             ,7.5,73839
2013,A Plague So Pleasant ,6.3,38
2012,Shanghai Calling ,6.3,1255
2004,My Date with Drew ,6.6,4285
